submission name,revised name,hits,number of common atoms,number of atoms,smiles,silane smiles,dummy smiles,thio smiles,issue
WAR-XCH-79d-8,WAR-XCH-79d-8_NIT2,,,,N#CCN1CCN(C2(c3cccnc3)CCCCC2)CC1,,,,novel name?
WAR-XCH-79d-9,WAR-XCH-79d-9_NIT2,,,,Cc1ncc(C2(N3CCN(CC#N)CC3)CCCCC2)s1,,,,novel name?
WAR-XCH-b03-18,WAR-XCH-b03-18_NIT2,,,,N#CCN1CCC(N2CCN(C(=O)CCl)CC2)CC1,,,,novel name?
WAR-XCH-b03-19,WAR-XCH-b03-19_NIT2,,,,N#CCN1CCC(c2nc(-c3cccnc3)nc3ccccc23)CC1,,,,novel name?
WAR-XCH-b03-3,WAR-XCH-b03-3_NIT2,,,,Cc1ccnc2[nH]c(CC3CCN(CC#N)CC3)nc12,,,,novel name?
WAR-XCH-b03-7,WAR-XCH-b03-7_NIT2,,,,N#CCN1CCC(NC2(C#CC3CCCCC3)CCCCC2)CC1,,,,novel name?
WAR-XCH-bdd-16,WAR-XCH-bdd-16_NIT2,,,,N#CCN1CCCC(c2nc(-c3cccnc3)nc3ccccc23)C1,,,,novel name?
WAR-XCH-bdd-19,WAR-XCH-bdd-19_NIT2,,,,N#CCN1CCCC(c2cc(CCc3cccc(C#N)c3)ccn2)C1,,,,novel name?
WAR-XCH-bdd-20,WAR-XCH-bdd-20_NIT2,,,,Cn1ccc2cccc(CCc3ccnc(C4CCCN(CC#N)C4)c3)c21,,,,novel name?
WAR-XCH-bdd-22,WAR-XCH-bdd-22_NIT2,,,,Cn1ccc2cccc(-c3cc(CCC4CCN(CC#N)CC4)ccn3)c21,,,,novel name?
WAR-XCH-bdd-24,WAR-XCH-bdd-24_NIT2,,,,N#CCNc1cccc(-c2cc3c(s2)CCCC3)c1,,,,novel name?
WAR-XCH-bdd-25,WAR-XCH-bdd-25_NIT2,,,,N#CCN1CCCN(Cc2ccncc2Nc2cc3c(s2)CCCC3)CC1,,,,novel name?
WAR-XCH-bdd-26,WAR-XCH-bdd-26_NIT2,,,,N#CCN1CCN(Cc2ccncc2Nc2cc3c(s2)CCCC3)CC1,,,,novel name?
WAR-XCH-bdd-27,WAR-XCH-bdd-27_NIT2,,,,N#CCN1CCC(C(=O)N(c2cc3c(s2)CCCC3)C2CCC(O)CC2)CC1,,,,novel name?
WAR-XCH-bdd-32,WAR-XCH-bdd-32_NIT2,,,,N#CCN1CCC(N(c2cc3c(s2)CCCC3)C2CCC(O)CC2)CC1,,,,novel name?
AGN-NEW-9d2-1,AGN-NEW-9d2-1_NIT3,"x0434,x0540",19,36,C=Cc1ncc(C)c(CCNCC#N)c1NC(=O)N(Cc1nc(F)nc(OC)n1)c1cc(C)ccn1,C=Cc1ncc(C)c(CCNCC(=N)[SiH3])c1NC(=O)N(Cc1nc(F)nc(OC)n1)c1cc(C)ccn1,*C(=N)CNCCc1c(C)cnc(C=C)c1NC(=O)N(Cc1nc(F)nc(OC)n1)c1cc(C)ccn1,C=Cc1ncc(C)c(CCNCC(=N)[S-])c1NC(=O)N(Cc1nc(F)nc(OC)n1)c1cc(C)ccn1,
AGN-NEW-9d2-3,AGN-NEW-9d2-3_NIT3,"x0434,x0540",19,35,C=Cc1ncc(C)c(CCNCC#N)c1NC(=O)N(Cc1ncnc(OC)n1)c1cc(C)ccn1,C=Cc1ncc(C)c(CCNCC(=N)[SiH3])c1NC(=O)N(Cc1ncnc(OC)n1)c1cc(C)ccn1,*C(=N)CNCCc1c(C)cnc(C=C)c1NC(=O)N(Cc1ncnc(OC)n1)c1cc(C)ccn1,C=Cc1ncc(C)c(CCNCC(=N)[S-])c1NC(=O)N(Cc1ncnc(OC)n1)c1cc(C)ccn1,
ALE-ACE-261-1,ALE-ACE-261-1_NIT3,x0104,14,17,COc1ccc2[nH]cc(CCNCC#N)c2c1,COc1ccc2[nH]cc(CCNCC(=N)[SiH3])c2c1,*C(=N)CNCCc1c[nH]c2ccc(OC)cc12,COc1ccc2[nH]cc(CCNCC(=N)[S-])c2c1,
AND-UNI-23a-1,AND-UNI-23a-1_NIT3,x0161,14,33,COC(=O)c1ccc(S(N)(=O)=O)cc1CCCCCCCS(O)(O)N1CCN(CC#N)CC1,COC(=O)c1ccc(S(N)(=O)=O)cc1CCCCCCCS(O)(O)N1CCN(CC(=N)[SiH3])CC1,*C(=N)CN1CCN(S(O)(O)CCCCCCCc2cc(S(N)(=O)=O)ccc2C(=O)OC)CC1,COC(=O)c1ccc(S(N)(=O)=O)cc1CCCCCCCS(O)(O)N1CCN(CC(=N)[S-])CC1,
ANT-DIA-b7f-4,ANT-DIA-b7f-4_NIT3,"x0072,x0305,x0387",11,12,N#CCNCCc1ccccc1,N=C([SiH3])CNCCc1ccccc1,*C(=N)CNCCc1ccccc1,N=C([S-])CNCCc1ccccc1,
ANT-OPE-782-1,ANT-OPE-782-1_NIT3,x0769,17,26,COc1ccc(-c2cccc(S(=O)(=O)N3CCN(CC#N)CC3)c2)cc1,COc1ccc(-c2cccc(S(=O)(=O)N3CCN(CC(=N)[SiH3])CC3)c2)cc1,*C(=N)CN1CCN(S(=O)(=O)c2cccc(-c3ccc(OC)cc3)c2)CC1,COc1ccc(-c2cccc(S(=O)(=O)N3CCN(CC(=N)[S-])CC3)c2)cc1,
ANT-OPE-782-2,ANT-OPE-782-2_NIT3,x0769,17,24,N#CCN1CCN(S(=O)(=O)c2cccc(-c3ccccc3)c2)CC1,N=C([SiH3])CN1CCN(S(=O)(=O)c2cccc(-c3ccccc3)c2)CC1,*C(=N)CN1CCN(S(=O)(=O)c2cccc(-c3ccccc3)c2)CC1,N=C([S-])CN1CCN(S(=O)(=O)c2cccc(-c3ccccc3)c2)CC1,
ANT-OPE-81f-1,ANT-OPE-81f-1_NIT3,x0104,14,16,N#CCNCCc1cccc2nccnc12,N=C([SiH3])CNCCc1cccc2nccnc12,*C(=N)CNCCc1cccc2nccnc12,N=C([S-])CNCCc1cccc2nccnc12,
ANT-OPE-997-1,ANT-OPE-997-1_NIT3,x0104,13,18,N#CCNCCC1CCc2ccc3c(c21)CCC3,N=C([SiH3])CNCCC1CCc2ccc3c(c21)CCC3,*C(=N)CNCCC1CCc2ccc3c(c21)CCC3,N=C([S-])CNCCC1CCc2ccc3c(c21)CCC3,
BAR-COM-4e0-59,BAR-COM-4e0-59_NIT3,x0434,10,28,N#CCN1CCCC1C(=O)NCC(NC(=O)Cn1cncn1)c1ccccc1,N=C([SiH3])CN1CCCC1C(=O)NCC(NC(=O)Cn1cncn1)c1ccccc1,*C(=N)CN1CCCC1C(=O)NCC(NC(=O)Cn1cncn1)c1ccccc1,N=C([S-])CN1CCCC1C(=O)NCC(NC(=O)Cn1cncn1)c1ccccc1,
BAR-COM-569-2,BAR-COM-569-2_NIT3,x0434,16,23,N#CCNCCOc1ccccc1NC(=O)Nc1cccnc1,N=C([SiH3])CNCCOc1ccccc1NC(=O)Nc1cccnc1,*C(=N)CNCCOc1ccccc1NC(=O)Nc1cccnc1,N=C([S-])CNCCOc1ccccc1NC(=O)Nc1cccnc1,
BEN-DND-362-1,BEN-DND-362-1_NIT3,"x0072,x0104,x0107,x0161,x0434,x0689,x0691",17,28,N#CCN1CCN(S(=O)(=O)c2cccc(Cl)c2)[C@@H](NCCc2ccccc2)C1,N=C([SiH3])CN1CCN(S(=O)(=O)c2cccc(Cl)c2)[C@@H](NCCc2ccccc2)C1,*C(=N)CN1CCN(S(=O)(=O)c2cccc(Cl)c2)[C@@H](NCCc2ccccc2)C1,N=C([S-])CN1CCN(S(=O)(=O)c2cccc(Cl)c2)[C@@H](NCCc2ccccc2)C1,
BEN-DND-362-2,BEN-DND-362-2_NIT3,"x0072,x0104,x0107,x0161,x0434,x0689,x0691",17,30,CNc1ncccc1CCN[C@H]1CN(CC#N)CCN1S(=O)(=O)c1cccc(Cl)c1,CNc1ncccc1CCN[C@H]1CN(CC(=N)[SiH3])CCN1S(=O)(=O)c1cccc(Cl)c1,*C(=N)CN1CCN(S(=O)(=O)c2cccc(Cl)c2)[C@@H](NCCc2cccnc2NC)C1,CNc1ncccc1CCN[C@H]1CN(CC(=N)[S-])CCN1S(=O)(=O)c1cccc(Cl)c1,
BEN-DND-362-3,BEN-DND-362-3_NIT3,"x0072,x0104,x0107,x0161,x0434,x0689,x0691",17,33,CCNc1ncc(C#N)cc1CCN[C@H]1CN(CC#N)CCN1S(=O)(=O)c1cccc(Cl)c1,CCNc1ncc(C#N)cc1CCN[C@H]1CN(CC(=N)[SiH3])CCN1S(=O)(=O)c1cccc(Cl)c1,*C(=N)CN1CCN(S(=O)(=O)c2cccc(Cl)c2)[C@@H](NCCc2cc(C#N)cnc2NCC)C1,CCNc1ncc(C#N)cc1CCN[C@H]1CN(CC(=N)[S-])CCN1S(=O)(=O)c1cccc(Cl)c1,
BEN-DND-362-4,BEN-DND-362-4_NIT3,"x0072,x0104,x0107,x0161,x0434,x0689,x0691",19,33,Cc1cc2cc(Cl)cc(CCN[C@H]3CN(CC#N)CCN3S(=O)(=O)c3cccc(Cl)c3)c2[nH]1,Cc1cc2cc(Cl)cc(CCN[C@H]3CN(CC(=N)[SiH3])CCN3S(=O)(=O)c3cccc(Cl)c3)c2[nH]1,*C(=N)CN1CCN(S(=O)(=O)c2cccc(Cl)c2)[C@@H](NCCc2cc(Cl)cc3cc(C)[nH]c23)C1,Cc1cc2cc(Cl)cc(CCN[C@H]3CN(CC(=N)[S-])CCN3S(=O)(=O)c3cccc(Cl)c3)c2[nH]1,
BEN-DND-362-5,BEN-DND-362-5_NIT3,"x0072,x0104,x0107,x0161,x0434,x0689,x0691",17,31,CC(=O)N(CCc1ccccc1)[C@H]1CN(CC#N)CCN1S(=O)(=O)c1cccc(Cl)c1,CC(=O)N(CCc1ccccc1)[C@H]1CN(CC(=N)[SiH3])CCN1S(=O)(=O)c1cccc(Cl)c1,*C(=N)CN1CCN(S(=O)(=O)c2cccc(Cl)c2)[C@@H](N(CCc2ccccc2)C(C)=O)C1,CC(=O)N(CCc1ccccc1)[C@H]1CN(CC(=N)[S-])CCN1S(=O)(=O)c1cccc(Cl)c1,
BEN-DND-362-7,BEN-DND-362-7_NIT3,"x0072,x0104,x0107,x0161,x0434,x0689,x0691",18,23,CS(=O)(=O)NCCc1cc(Cl)cn2c(CCNCC#N)cnc12,CS(=O)(=O)NCCc1cc(Cl)cn2c(CCNCC(=N)[SiH3])cnc12,*C(=N)CNCCc1cnc2c(CCNS(C)(=O)=O)cc(Cl)cn12,CS(=O)(=O)NCCc1cc(Cl)cn2c(CCNCC(=N)[S-])cnc12,
BEN-DND-362-8,BEN-DND-362-8_NIT3,"x0072,x0104,x0107,x0161,x0434,x0689,x0691",20,23,CS(=O)(=O)NCCc1cc(Cl)cc2c(CCNCC#N)c[nH]c12,CS(=O)(=O)NCCc1cc(Cl)cc2c(CCNCC(=N)[SiH3])c[nH]c12,*C(=N)CNCCc1c[nH]c2c(CCNS(C)(=O)=O)cc(Cl)cc12,CS(=O)(=O)NCCc1cc(Cl)cc2c(CCNCC(=N)[S-])c[nH]c12,
BEN-VAN-77c-1,BEN-VAN-77c-1_NIT3,"x0759,x1478",17,28,C[C@H](Nc1cccnc1Cl)OCc1cc([C@@H]2CN(CC#N)CCO2)ccc1F,C[C@H](Nc1cccnc1Cl)OCc1cc([C@@H]2CN(CC(=N)[SiH3])CCO2)ccc1F,*C(=N)CN1CCO[C@H](c2ccc(F)c(CO[C@H](C)Nc3cccnc3Cl)c2)C1,C[C@H](Nc1cccnc1Cl)OCc1cc([C@@H]2CN(CC(=N)[S-])CCO2)ccc1F,
BEN-VAN-77c-13,BEN-VAN-77c-13_NIT3,"x0759,x1478",13,31,C[C@H](Cc1ccc2c(c1)O[C@@H]([C@@H]1CN(CC#N)CCO1)CO2)Nc1ccc(C#N)cn1,C[C@H](Cc1ccc2c(c1)O[C@@H]([C@@H]1CN(CC(=N)[SiH3])CCO1)CO2)Nc1ccc(C#N)cn1,*C(=N)CN1CCO[C@H]([C@H]2COc3ccc(C[C@@H](C)Nc4ccc(C#N)cn4)cc3O2)C1,C[C@H](Cc1ccc2c(c1)O[C@@H]([C@@H]1CN(CC(=N)[S-])CCO1)CO2)Nc1ccc(C#N)cn1,
BEN-VAN-77c-14,BEN-VAN-77c-14_NIT3,"x0759,x1478",13,31,C[C@@H](Cc1ccc2c(c1)O[C@H]([C@@H]1CN(CC#N)CCO1)CO2)Nc1ccc(C#N)cn1,C[C@@H](Cc1ccc2c(c1)O[C@H]([C@@H]1CN(CC(=N)[SiH3])CCO1)CO2)Nc1ccc(C#N)cn1,*C(=N)CN1CCO[C@H]([C@@H]2COc3ccc(C[C@H](C)Nc4ccc(C#N)cn4)cc3O2)C1,C[C@@H](Cc1ccc2c(c1)O[C@H]([C@@H]1CN(CC(=N)[S-])CCO1)CO2)Nc1ccc(C#N)cn1,
BEN-VAN-77c-2,BEN-VAN-77c-2_NIT3,"x0759,x1478",17,29,C[C@H](Nc1cccnc1Cl)OCc1cc([C@@H]2CN(CC#N)CCO2)cc(F)c1F,C[C@H](Nc1cccnc1Cl)OCc1cc([C@@H]2CN(CC(=N)[SiH3])CCO2)cc(F)c1F,*C(=N)CN1CCO[C@H](c2cc(F)c(F)c(CO[C@H](C)Nc3cccnc3Cl)c2)C1,C[C@H](Nc1cccnc1Cl)OCc1cc([C@@H]2CN(CC(=N)[S-])CCO2)cc(F)c1F,
BEN-VAN-77c-3,BEN-VAN-77c-3_NIT3,"x0759,x1478",18,29,C[C@H](Nc1cccnc1Cl)OCc1cc([C@@H]2CN(CC#N)CCO2)c(F)cc1F,C[C@H](Nc1cccnc1Cl)OCc1cc([C@@H]2CN(CC(=N)[SiH3])CCO2)c(F)cc1F,*C(=N)CN1CCO[C@H](c2cc(CO[C@H](C)Nc3cccnc3Cl)c(F)cc2F)C1,C[C@H](Nc1cccnc1Cl)OCc1cc([C@@H]2CN(CC(=N)[S-])CCO2)c(F)cc1F,
BEN-VAN-77c-7,BEN-VAN-77c-7_NIT3,"x0759,x1478",15,28,C[C@@H](Cc1cc(F)ccc1[C@H]1CN(CC#N)CCO1)Nc1ccc(C#N)cn1,C[C@@H](Cc1cc(F)ccc1[C@H]1CN(CC(=N)[SiH3])CCO1)Nc1ccc(C#N)cn1,*C(=N)CN1CCO[C@@H](c2ccc(F)cc2C[C@H](C)Nc2ccc(C#N)cn2)C1,C[C@@H](Cc1cc(F)ccc1[C@H]1CN(CC(=N)[S-])CCO1)Nc1ccc(C#N)cn1,
BEN-VAN-77c-8,BEN-VAN-77c-8_NIT3,"x0759,x1478",15,29,C[C@@H](Cc1cc(F)c(F)cc1[C@H]1CN(CC#N)CCO1)Nc1ccc(C#N)cn1,C[C@@H](Cc1cc(F)c(F)cc1[C@H]1CN(CC(=N)[SiH3])CCO1)Nc1ccc(C#N)cn1,*C(=N)CN1CCO[C@@H](c2cc(F)c(F)cc2C[C@H](C)Nc2ccc(C#N)cn2)C1,C[C@@H](Cc1cc(F)c(F)cc1[C@H]1CN(CC(=N)[S-])CCO1)Nc1ccc(C#N)cn1,
BEN-VAN-77c-9,BEN-VAN-77c-9_NIT3,"x0759,x1478",15,29,C[C@@H](Cc1c([C@H]2CN(CC#N)CCO2)ccc(F)c1F)Nc1ccc(C#N)cn1,C[C@@H](Cc1c([C@H]2CN(CC(=N)[SiH3])CCO2)ccc(F)c1F)Nc1ccc(C#N)cn1,*C(=N)CN1CCO[C@@H](c2ccc(F)c(F)c2C[C@H](C)Nc2ccc(C#N)cn2)C1,C[C@@H](Cc1c([C@H]2CN(CC(=N)[S-])CCO2)ccc(F)c1F)Nc1ccc(C#N)cn1,
BEN-VAN-c98-1,BEN-VAN-c98-1_NIT3,"x0692,x0770,x0995",16,24,Cc1cc(-c2ccc(CN3CCN(CC#N)CC3)cc2Br)ncn1,Cc1cc(-c2ccc(CN3CCN(CC(=N)[SiH3])CC3)cc2Br)ncn1,*C(=N)CN1CCN(Cc2ccc(-c3cc(C)ncn3)c(Br)c2)CC1,Cc1cc(-c2ccc(CN3CCN(CC(=N)[S-])CC3)cc2Br)ncn1,
BEN-VAN-c98-10,BEN-VAN-c98-10_NIT3,"x0692,x0770,x0995",17,24,N#CCN1CCN(Cc2ccc(-c3ccnc(Cl)n3)c(Cl)c2)CC1,N=C([SiH3])CN1CCN(Cc2ccc(-c3ccnc(Cl)n3)c(Cl)c2)CC1,*C(=N)CN1CCN(Cc2ccc(-c3ccnc(Cl)n3)c(Cl)c2)CC1,N=C([S-])CN1CCN(Cc2ccc(-c3ccnc(Cl)n3)c(Cl)c2)CC1,
BEN-VAN-c98-11,BEN-VAN-c98-11_NIT3,"x0692,x0770,x0995",16,28,CCOc1cc(CN2CCN(CC#N)CC2)cc(F)c1-c1cc(CC)ncn1,CCOc1cc(CN2CCN(CC(=N)[SiH3])CC2)cc(F)c1-c1cc(CC)ncn1,*C(=N)CN1CCN(Cc2cc(F)c(-c3cc(CC)ncn3)c(OCC)c2)CC1,CCOc1cc(CN2CCN(CC(=N)[S-])CC2)cc(F)c1-c1cc(CC)ncn1,
BEN-VAN-c98-12,BEN-VAN-c98-12_NIT3,"x0692,x0770,x0995",16,28,CCOc1cc(CN2CCN(CC#N)CC2)cc(F)c1-c1cc(CC)ncn1,CCOc1cc(CN2CCN(CC(=N)[SiH3])CC2)cc(F)c1-c1cc(CC)ncn1,*C(=N)CN1CCN(Cc2cc(F)c(-c3cc(CC)ncn3)c(OCC)c2)CC1,CCOc1cc(CN2CCN(CC(=N)[S-])CC2)cc(F)c1-c1cc(CC)ncn1,
BEN-VAN-c98-13,BEN-VAN-c98-13_NIT3,"x0692,x0770,x0995",16,25,Cc1cc(-c2ccc(CN3CCN(CC#N)CC3)c(Cl)c2F)ncn1,Cc1cc(-c2ccc(CN3CCN(CC(=N)[SiH3])CC3)c(Cl)c2F)ncn1,*C(=N)CN1CCN(Cc2ccc(-c3cc(C)ncn3)c(F)c2Cl)CC1,Cc1cc(-c2ccc(CN3CCN(CC(=N)[S-])CC3)c(Cl)c2F)ncn1,
BEN-VAN-c98-14,BEN-VAN-c98-14_NIT3,"x0692,x0770,x0995",16,26,Cc1cc(-c2c(F)cc(CN3CCN(CC#N)C[C@@H]3C)cc2F)ncn1,Cc1cc(-c2c(F)cc(CN3CCN(CC(=N)[SiH3])C[C@@H]3C)cc2F)ncn1,*C(=N)CN1CCN(Cc2cc(F)c(-c3cc(C)ncn3)c(F)c2)[C@@H](C)C1,Cc1cc(-c2c(F)cc(CN3CCN(CC(=N)[S-])C[C@@H]3C)cc2F)ncn1,
BEN-VAN-c98-15,BEN-VAN-c98-15_NIT3,"x0692,x0770,x0995",16,25,Cc1ncnc(-c2ccc(CN3CCN(CC#N)CC3)cc2F)c1C,Cc1ncnc(-c2ccc(CN3CCN(CC(=N)[SiH3])CC3)cc2F)c1C,*C(=N)CN1CCN(Cc2ccc(-c3ncnc(C)c3C)c(F)c2)CC1,Cc1ncnc(-c2ccc(CN3CCN(CC(=N)[S-])CC3)cc2F)c1C,
BEN-VAN-c98-16,BEN-VAN-c98-16_NIT3,"x0692,x0770,x0995",16,25,Cc1cc(-c2ccc(CN3CCN(CC#N)CC3)cc2F)nc(F)n1,Cc1cc(-c2ccc(CN3CCN(CC(=N)[SiH3])CC3)cc2F)nc(F)n1,*C(=N)CN1CCN(Cc2ccc(-c3cc(C)nc(F)n3)c(F)c2)CC1,Cc1cc(-c2ccc(CN3CCN(CC(=N)[S-])CC3)cc2F)nc(F)n1,
BEN-VAN-c98-17,BEN-VAN-c98-17_NIT3,"x0692,x0770,x0995",16,25,Cc1nc(F)cc(-c2ccc(CN3CCN(CC#N)CC3)cc2F)n1,Cc1nc(F)cc(-c2ccc(CN3CCN(CC(=N)[SiH3])CC3)cc2F)n1,*C(=N)CN1CCN(Cc2ccc(-c3cc(F)nc(C)n3)c(F)c2)CC1,Cc1nc(F)cc(-c2ccc(CN3CCN(CC(=N)[S-])CC3)cc2F)n1,
BEN-VAN-c98-2,BEN-VAN-c98-2_NIT3,"x0692,x0770,x0995",16,24,Cc1cc(-c2ccc(CN3CCN(CC#N)CC3)cc2F)ncn1,Cc1cc(-c2ccc(CN3CCN(CC(=N)[SiH3])CC3)cc2F)ncn1,*C(=N)CN1CCN(Cc2ccc(-c3cc(C)ncn3)c(F)c2)CC1,Cc1cc(-c2ccc(CN3CCN(CC(=N)[S-])CC3)cc2F)ncn1,
BEN-VAN-c98-3,BEN-VAN-c98-3_NIT3,"x0692,x0770,x0995",17,24,Cc1cc(-c2ccc(CN3CCN(CC#N)CC3)cc2Cl)ncn1,Cc1cc(-c2ccc(CN3CCN(CC(=N)[SiH3])CC3)cc2Cl)ncn1,*C(=N)CN1CCN(Cc2ccc(-c3cc(C)ncn3)c(Cl)c2)CC1,Cc1cc(-c2ccc(CN3CCN(CC(=N)[S-])CC3)cc2Cl)ncn1,
BEN-VAN-c98-4,BEN-VAN-c98-4_NIT3,"x0692,x0770,x0995",16,25,CCc1cc(-c2ccc(CN3CCN(CC#N)CC3)cc2F)ncn1,CCc1cc(-c2ccc(CN3CCN(CC(=N)[SiH3])CC3)cc2F)ncn1,*C(=N)CN1CCN(Cc2ccc(-c3cc(CC)ncn3)c(F)c2)CC1,CCc1cc(-c2ccc(CN3CCN(CC(=N)[S-])CC3)cc2F)ncn1,
BEN-VAN-c98-5,BEN-VAN-c98-5_NIT3,"x0692,x0770,x0995",17,25,CCc1cc(-c2ccc(CN3CCN(CC#N)CC3)cc2Cl)ncn1,CCc1cc(-c2ccc(CN3CCN(CC(=N)[SiH3])CC3)cc2Cl)ncn1,*C(=N)CN1CCN(Cc2ccc(-c3cc(CC)ncn3)c(Cl)c2)CC1,CCc1cc(-c2ccc(CN3CCN(CC(=N)[S-])CC3)cc2Cl)ncn1,
BEN-VAN-c98-6,BEN-VAN-c98-6_NIT3,"x0692,x0770,x0995",16,27,CCOc1cc(CN2CCN(CC#N)CC2)cc(F)c1-c1cc(C)ncn1,CCOc1cc(CN2CCN(CC(=N)[SiH3])CC2)cc(F)c1-c1cc(C)ncn1,*C(=N)CN1CCN(Cc2cc(F)c(-c3cc(C)ncn3)c(OCC)c2)CC1,CCOc1cc(CN2CCN(CC(=N)[S-])CC2)cc(F)c1-c1cc(C)ncn1,
BEN-VAN-c98-7,BEN-VAN-c98-7_NIT3,"x0692,x0770,x0995",17,27,CCOc1cc(CN2CCN(CC#N)CC2)cc(Cl)c1-c1cc(C)ncn1,CCOc1cc(CN2CCN(CC(=N)[SiH3])CC2)cc(Cl)c1-c1cc(C)ncn1,*C(=N)CN1CCN(Cc2cc(Cl)c(-c3cc(C)ncn3)c(OCC)c2)CC1,CCOc1cc(CN2CCN(CC(=N)[S-])CC2)cc(Cl)c1-c1cc(C)ncn1,
BEN-VAN-d8f-20,BEN-VAN-d8f-20_NIT3,"x0104,x0107,x0946,x0995",19,23,CCc1c[nH]c2c(CN3CCN(CC#N)CC3)cc(F)c(Cl)c12,CCc1c[nH]c2c(CN3CCN(CC(=N)[SiH3])CC3)cc(F)c(Cl)c12,*C(=N)CN1CCN(Cc2cc(F)c(Cl)c3c(CC)c[nH]c23)CC1,CCc1c[nH]c2c(CN3CCN(CC(=N)[S-])CC3)cc(F)c(Cl)c12,
BEN-VAN-d8f-21,BEN-VAN-d8f-21_NIT3,"x0104,x0107,x0946,x0995",19,22,CCc1c[nH]c2c(CN3CCN(CC#N)CC3)cc(F)cc12,CCc1c[nH]c2c(CN3CCN(CC(=N)[SiH3])CC3)cc(F)cc12,*C(=N)CN1CCN(Cc2cc(F)cc3c(CC)c[nH]c23)CC1,CCc1c[nH]c2c(CN3CCN(CC(=N)[S-])CC3)cc(F)cc12,
BEN-VAN-d8f-24,BEN-VAN-d8f-24_NIT3,"x0104,x0107,x0946,x0995",18,24,N#CCN1CCN(Cc2cc(F)cc3c(C(F)(F)F)c[nH]c23)CC1,N=C([SiH3])CN1CCN(Cc2cc(F)cc3c(C(F)(F)F)c[nH]c23)CC1,*C(=N)CN1CCN(Cc2cc(F)cc3c(C(F)(F)F)c[nH]c23)CC1,N=C([S-])CN1CCN(Cc2cc(F)cc3c(C(F)(F)F)c[nH]c23)CC1,
BEN-VAN-d8f-25,BEN-VAN-d8f-25_NIT3,"x0104,x0107,x0946,x0995",12,22,CCc1c[nH]c2c(OC3CCN(CC#N)CC3)cc(F)cc12,CCc1c[nH]c2c(OC3CCN(CC(=N)[SiH3])CC3)cc(F)cc12,*C(=N)CN1CCC(Oc2cc(F)cc3c(CC)c[nH]c23)CC1,CCc1c[nH]c2c(OC3CCN(CC(=N)[S-])CC3)cc(F)cc12,
BEN-VAN-d8f-26,BEN-VAN-d8f-26_NIT3,"x0104,x0107,x0946,x0995",12,23,CCc1c[nH]c2c(OC3CCN(CC#N)CC3)cc(F)c(Cl)c12,CCc1c[nH]c2c(OC3CCN(CC(=N)[SiH3])CC3)cc(F)c(Cl)c12,*C(=N)CN1CCC(Oc2cc(F)c(Cl)c3c(CC)c[nH]c23)CC1,CCc1c[nH]c2c(OC3CCN(CC(=N)[S-])CC3)cc(F)c(Cl)c12,
BEN-VAN-d8f-27,BEN-VAN-d8f-27_NIT3,"x0104,x0107,x0946,x0995",12,23,CCCc1c[nH]c2c(OC3CCN(CC#N)CC3)cc(F)cc12,CCCc1c[nH]c2c(OC3CCN(CC(=N)[SiH3])CC3)cc(F)cc12,*C(=N)CN1CCC(Oc2cc(F)cc3c(CCC)c[nH]c23)CC1,CCCc1c[nH]c2c(OC3CCN(CC(=N)[S-])CC3)cc(F)cc12,
BEN-VAN-d8f-28,BEN-VAN-d8f-28_NIT3,"x0104,x0107,x0946,x0995",12,24,CCCc1c(Cl)[nH]c2c(OC3CCN(CC#N)CC3)cc(F)cc12,CCCc1c(Cl)[nH]c2c(OC3CCN(CC(=N)[SiH3])CC3)cc(F)cc12,*C(=N)CN1CCC(Oc2cc(F)cc3c(CCC)c(Cl)[nH]c23)CC1,CCCc1c(Cl)[nH]c2c(OC3CCN(CC(=N)[S-])CC3)cc(F)cc12,
BEN-VAN-d8f-29,BEN-VAN-d8f-29_NIT3,"x0104,x0107,x0946,x0995",12,25,CCCc1c(Cl)[nH]c2c(OC3CCN(CC#N)CC3)cc(F)c(Cl)c12,CCCc1c(Cl)[nH]c2c(OC3CCN(CC(=N)[SiH3])CC3)cc(F)c(Cl)c12,*C(=N)CN1CCC(Oc2cc(F)c(Cl)c3c(CCC)c(Cl)[nH]c23)CC1,CCCc1c(Cl)[nH]c2c(OC3CCN(CC(=N)[S-])CC3)cc(F)c(Cl)c12,
CAL-AMP-9ed-1,CAL-AMP-9ed-1_NIT3,"x0072,x0104",21,22,CS(=O)(=O)NCCc1cccc2c(CCNCC#N)c[nH]c12,CS(=O)(=O)NCCc1cccc2c(CCNCC(=N)[SiH3])c[nH]c12,*C(=N)CNCCc1c[nH]c2c(CCNS(C)(=O)=O)cccc12,CS(=O)(=O)NCCc1cccc2c(CCNCC(=N)[S-])c[nH]c12,
CHA-MCP-852-1,CHA-MCP-852-1_NIT3,,,,N#CCNCCc1cccc(CC(=O)Nc2cccnc2)c1,,,,novel name?
CHA-MCP-852-3,CHA-MCP-852-3_NIT3,,,,COc1cccc(NC(=O)Cc2cccc(CCNCC#N)c2)c1,,,,novel name?
CHA-MCP-852-7,CHA-MCP-852-7_NIT3,,,,N#CCNCCc1cccc(CC(=O)NCc2cccnc2)c1,,,,novel name?
